date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2021-10-15,0.0,368.81,-0.115297,-47453000.0,0.0,0.0
2021-10-18,-1403000.0,298.57,-0.190442,-48856000.0,0.0,-1403000.0
2021-10-19,0.0,318.49,0.066702,-48856000.0,0.0,0.0
2021-10-20,2348000.0,335.42,0.053161,-46508000.0,2348000.0,0.0
2021-10-21,1586000.0,317.13,-0.054546,-44922000.0,1586000.0,0.0
2021-10-22,570000.0,335.22,0.057055,-44352000.0,570000.0,0.0
2021-10-25,0.0,440.65,0.314522,-44352000.0,0.0,0.0
2021-10-26,1071000.0,428.58,-0.027397,-43281000.0,1071000.0,0.0
2021-10-27,935000.0,467.37,0.090507,-42346000.0,935000.0,0.0
2021-10-28,-6968000.0,376.65,-0.1941,-49314000.0,0.0,-6968000.0
2021-10-29,-622000.0,310.81,-0.174817,-49936000.0,0.0,-622000.0
2021-11-01,-1638000.0,272.97,-0.121747,-51574000.0,0.0,-1638000.0
2021-11-02,1786000.0,324.66,0.189355,-49788000.0,1786000.0,0.0
2021-11-03,3488000.0,348.81,0.074389,-46300000.0,3488000.0,0.0
2021-11-04,2714000.0,357.1,0.02379,-43586000.0,2714000.0,0.0
2021-11-05,961000.0,320.3,-0.103055,-42625000.0,961000.0,0.0
2021-11-08,-2454000.0,299.26,-0.065697,-45079000.0,0.0,-2454000.0
2021-11-09,367000.0,229.38,-0.233515,-44712000.0,367000.0,0.0
2021-11-10,-540000.0,215.99,-0.058366,-45252000.0,0.0,-540000.0
2021-11-11,0.0,250.22,0.158499,-45252000.0,0.0,0.0
2021-11-12,1001000.0,200.17,-0.20002,-44251000.0,1001000.0,0.0
2021-11-15,7160000.0,227.29,0.135444,-37091000.0,7160000.0,0.0
2021-11-16,0.0,249.26,0.09669,-37091000.0,0.0,0.0
2021-11-17,0.0,201.64,-0.191057,-37091000.0,0.0,0.0
2021-11-18,-529000.0,211.66,0.049671,-37620000.0,0.0,-529000.0
2021-11-19,-1846000.0,230.8,0.090459,-39466000.0,0.0,-1846000.0
2021-11-22,1344000.0,191.97,-0.168244,-38122000.0,1344000.0,0.0
2021-11-23,574000.0,212.73,0.108112,-37548000.0,574000.0,0.0
2021-11-24,300000.0,222.52,0.046069,-37248000.0,300000.0,0.0
2021-11-26,484000.0,268.66,0.20731,-36764000.0,484000.0,0.0
2021-11-29,0.0,179.06,-0.333486,-36764000.0,0.0,0.0
2021-11-30,-897000.0,149.53,-0.164909,-37661000.0,0.0,-897000.0
2021-12-01,-884000.0,117.87,-0.211781,-38545000.0,0.0,-884000.0
2021-12-02,2035000.0,101.73,-0.136881,-36510000.0,2035000.0,0.0
2021-12-03,860000.0,107.53,0.056957,-35650000.0,860000.0,0.0
2021-12-06,576000.0,72.03,-0.330128,-35074000.0,576000.0,0.0
2021-12-07,1312000.0,74.94,0.040478,-33762000.0,1312000.0,0.0
2021-12-08,2099000.0,80.75,0.077449,-31663000.0,2099000.0,0.0
2021-12-09,2292000.0,81.87,0.01388,-29371000.0,2292000.0,0.0
2021-12-10,0.0,88.67,0.083024,-29371000.0,0.0,0.0
2021-12-13,1005000.0,80.44,-0.09281,-28366000.0,1005000.0,0.0
2021-12-14,0.0,76.88,-0.044182,-28366000.0,0.0,0.0
2021-12-15,0.0,80.0,0.040536,-28366000.0,0.0,0.0
2021-12-16,1534000.0,76.72,-0.040963,-26832000.0,1534000.0,0.0
2021-12-17,0.0,71.37,-0.069726,-26832000.0,0.0,0.0
2021-12-20,0.0,77.9,0.091438,-26832000.0,0.0,0.0
2021-12-21,351000.0,78.02,0.001569,-26481000.0,351000.0,0.0
2021-12-22,412000.0,82.45,0.056717,-26069000.0,412000.0,0.0
2021-12-23,0.0,69.19,-0.160845,-26069000.0,0.0,0.0
2021-12-27,-340000.0,84.99,0.228419,-26409000.0,0.0,-340000.0
2021-12-28,0.0,82.29,-0.031806,-26409000.0,0.0,0.0
2021-12-29,254000.0,79.25,-0.036951,-26155000.0,254000.0,0.0
2021-12-30,0.0,62.45,-0.211913,-26155000.0,0.0,0.0
2021-12-31,104000.0,69.1,0.106474,-26051000.0,104000.0,0.0
2022-01-03,0.0,76.14,0.101796,-26051000.0,0.0,0.0
2022-01-04,0.0,70.17,-0.078379,-26051000.0,0.0,0.0
