date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2024-10-04,0.0,70.62,0.078056,36963000.0,0.0,0.0
2024-10-07,2775000.0,75.58,0.070239,39738000.0,2775000.0,0.0
2024-10-08,0.0,76.39,0.010648,39738000.0,0.0,0.0
2024-10-09,0.0,80.39,0.052445,39738000.0,0.0,0.0
2024-10-10,0.0,81.11,0.008974,39738000.0,0.0,0.0
2024-10-11,0.0,83.97,0.035222,39738000.0,0.0,0.0
2024-10-15,0.0,89.68,0.067997,39738000.0,0.0,0.0
2024-10-16,0.0,95.94,0.069784,39738000.0,0.0,0.0
2024-10-17,0.0,96.68,0.007746,39738000.0,0.0,0.0
2024-10-18,0.0,101.11,0.045855,39738000.0,0.0,0.0
2024-10-21,0.0,98.05,-0.03035,39738000.0,0.0,0.0
2024-10-22,0.0,91.91,-0.06261,39738000.0,0.0,0.0
2024-10-23,0.0,91.52,-0.004184,39738000.0,0.0,0.0
2024-10-24,0.0,84.13,-0.080734,39738000.0,0.0,0.0
2024-10-25,-12958000.0,79.99,-0.049289,26780000.0,0.0,-12958000.0
2024-10-28,-9920000.0,91.86,0.148391,16860000.0,0.0,-9920000.0
2024-10-29,0.0,92.11,0.002747,16860000.0,0.0,0.0
2024-10-30,0.0,93.0,0.009721,16860000.0,0.0,0.0
2024-10-31,-1831000.0,102.03,0.097063,15029000.0,0.0,-1831000.0
2024-11-01,0.0,105.34,0.032446,15029000.0,0.0,0.0
2024-11-04,0.0,96.04,-0.088289,15029000.0,0.0,0.0
2024-11-05,0.0,103.67,0.079472,15029000.0,0.0,0.0
2024-11-06,-1751000.0,97.66,-0.058046,13278000.0,0.0,-1751000.0
2024-11-07,0.0,101.47,0.039105,13278000.0,0.0,0.0
2024-11-08,0.0,103.25,0.017551,13278000.0,0.0,0.0
2024-11-11,0.0,87.59,-0.151741,13278000.0,0.0,0.0
2024-11-12,0.0,87.19,-0.004513,13278000.0,0.0,0.0
2024-11-13,-2977000.0,83.34,-0.044214,10301000.0,0.0,-2977000.0
2024-11-14,11335000.0,91.06,0.092737,21636000.0,11335000.0,0.0
2024-11-15,0.0,88.53,-0.027844,21636000.0,0.0,0.0
2024-11-18,-4464000.0,83.42,-0.057729,17172000.0,0.0,-4464000.0
2024-11-19,-1455000.0,81.22,-0.026334,15717000.0,0.0,-1455000.0
2024-11-20,0.0,72.85,-0.103011,15717000.0,0.0,0.0
2024-11-21,1236000.0,69.08,-0.051769,16953000.0,1236000.0,0.0
2024-11-22,19231000.0,76.81,0.11187,36184000.0,19231000.0,0.0
2024-11-25,4971000.0,69.53,-0.094799,41155000.0,4971000.0,0.0
2024-11-26,-1220000.0,68.55,-0.014056,39935000.0,0.0,-1220000.0
2024-11-27,-1406000.0,78.92,0.151165,38529000.0,0.0,-1406000.0
2024-11-28,0.0,19.72,-0.000218,38529000.0,0.0,0.0
2024-11-29,0.0,17.77,-0.09905,38529000.0,0.0,0.0
2024-12-02,0.0,19.36,0.089623,38529000.0,0.0,0.0
2024-12-03,4569000.0,21.43,0.106509,43098000.0,4569000.0,0.0
2024-12-04,-1901000.0,21.41,-0.000674,41197000.0,0.0,-1901000.0
2024-12-05,-16403000.0,20.91,-0.023591,24794000.0,0.0,-16403000.0
2024-12-06,1856000.0,21.01,0.005166,26650000.0,1856000.0,0.0
2024-12-09,2790000.0,19.77,-0.05929,29440000.0,2790000.0,0.0
2024-12-10,1412000.0,20.03,0.013453,30852000.0,1412000.0,0.0
2024-12-11,2810000.0,17.68,-0.11733,33662000.0,2810000.0,0.0
2024-12-12,2413000.0,17.15,-0.029917,36075000.0,2413000.0,0.0
2024-12-13,16284000.0,18.18,0.059732,52359000.0,16284000.0,0.0
2024-12-16,10410000.0,19.13,0.052198,62769000.0,10410000.0,0.0
2024-12-17,-7421000.0,18.47,-0.034531,55348000.0,0.0,-7421000.0
2024-12-18,-6246000.0,18.05,-0.022877,49102000.0,0.0,-6246000.0
2024-12-19,2492000.0,15.95,-0.116239,51594000.0,2492000.0,0.0
2024-12-20,1031000.0,14.82,-0.070544,52625000.0,1031000.0,0.0
2024-12-23,18484000.0,15.4,0.038795,71109000.0,18484000.0,0.0
2024-12-24,7771000.0,13.94,-0.09463,78880000.0,7771000.0,0.0
2024-12-27,-3103000.0,14.9,0.069168,75777000.0,0.0,-3103000.0
2024-12-30,2102000.0,10.06,-0.325334,77879000.0,2102000.0,0.0
2024-12-31,-1614000.0,11.61,0.15406,76265000.0,0.0,-1614000.0
2025-01-02,8930000.0,11.43,-0.014847,85195000.0,8930000.0,0.0
2025-01-03,-7622000.0,13.35,0.167491,77573000.0,0.0,-7622000.0
2025-01-06,945000.0,10.84,-0.188238,78518000.0,945000.0,0.0
2025-01-07,0.0,12.15,0.12139,78518000.0,0.0,0.0
2025-01-08,10350000.0,10.82,-0.109433,88868000.0,10350000.0,0.0
2025-01-09,-6510000.0,10.41,-0.037801,82358000.0,0.0,-6510000.0
2025-01-10,14726000.0,9.23,-0.113115,97084000.0,14726000.0,0.0
2025-01-13,5683000.0,9.08,-0.016961,102767000.0,5683000.0,0.0
2025-01-14,0.0,9.03,-0.004681,102767000.0,0.0,0.0
2025-01-15,14705000.0,8.35,-0.075619,117472000.0,14705000.0,0.0
2025-01-16,1701000.0,7.53,-0.098091,119173000.0,1701000.0,0.0
2025-01-17,7856000.0,8.58,0.139367,127029000.0,7856000.0,0.0
2025-01-20,0.0,8.58,8.1e-05,127029000.0,0.0,0.0
2025-01-21,0.0,9.25,0.077465,127029000.0,0.0,0.0
2025-01-22,-725000.0,8.34,-0.097837,126304000.0,0.0,-725000.0
2025-01-23,0.0,8.53,0.022701,126304000.0,0.0,0.0
2025-01-24,6151000.0,8.61,0.008902,132455000.0,6151000.0,0.0
2025-01-27,1335000.0,9.59,0.114564,133790000.0,1335000.0,0.0
2025-01-28,0.0,10.37,0.080591,133790000.0,0.0,0.0
2025-01-29,-18466000.0,10.05,-0.030898,115324000.0,0.0,-18466000.0
2025-01-30,-16441000.0,10.83,0.077426,98883000.0,0.0,-16441000.0
2025-01-31,4847000.0,10.84,0.001714,103730000.0,4847000.0,0.0
2025-02-03,-2246000.0,8.64,-0.2031,101484000.0,0.0,-2246000.0
2025-02-04,0.0,9.14,0.058049,101484000.0,0.0,0.0
2025-02-05,12684000.0,8.54,-0.065799,114168000.0,12684000.0,0.0
2025-02-06,0.0,8.3,-0.028687,114168000.0,0.0,0.0
2025-02-07,14701000.0,8.75,0.055134,128869000.0,14701000.0,0.0
2025-02-10,1120000.0,8.02,-0.084149,129989000.0,1120000.0,0.0
2025-02-11,-1884000.0,7.69,-0.040839,128105000.0,0.0,-1884000.0
2025-02-12,9958000.0,7.5,-0.024992,138063000.0,9958000.0,0.0
2025-02-13,4879000.0,7.29,-0.027995,142942000.0,4879000.0,0.0
2025-02-14,6594000.0,6.93,-0.049429,149536000.0,6594000.0,0.0
2025-02-18,5639000.0,5.93,-0.144068,155175000.0,5639000.0,0.0
2025-02-19,5345000.0,5.25,-0.115066,160520000.0,5345000.0,0.0
2025-02-20,22877000.0,5.54,0.056308,183397000.0,22877000.0,0.0
2025-02-21,0.0,5.42,-0.021405,183397000.0,0.0,0.0
2025-02-24,13854000.0,5.81,0.071171,197251000.0,13854000.0,0.0
2025-02-25,2629000.0,5.38,-0.074834,199880000.0,2629000.0,0.0
2025-02-26,-2842000.0,5.82,0.082905,197038000.0,0.0,-2842000.0
2025-02-27,0.0,5.89,0.012636,197038000.0,0.0,0.0
2025-02-28,-321000.0,6.19,0.050611,196717000.0,0.0,-321000.0
2025-03-03,0.0,5.26,-0.149967,196717000.0,0.0,0.0
2025-03-04,-3250000.0,4.68,-0.111289,193467000.0,0.0,-3250000.0
2025-03-05,10355000.0,4.47,-0.045537,203822000.0,10355000.0,0.0
2025-03-06,7661000.0,4.76,0.066306,211483000.0,7661000.0,0.0
2025-03-07,0.0,4.55,-0.045357,211483000.0,0.0,0.0
2025-03-10,-453000.0,4.36,-0.041347,211030000.0,0.0,-453000.0
2025-03-11,2917000.0,4.43,0.01734,213947000.0,2917000.0,0.0
2025-03-12,1702000.0,5.15,0.161343,215649000.0,1702000.0,0.0
2025-03-13,0.0,5.04,-0.021909,215649000.0,0.0,0.0
2025-03-14,-8629000.0,5.06,0.004924,207020000.0,0.0,-8629000.0
2025-03-17,1567000.0,5.27,0.040945,208587000.0,1567000.0,0.0
2025-03-18,274000.0,5.21,-0.011375,208861000.0,274000.0,0.0
2025-03-19,-1473000.0,4.69,-0.099468,207388000.0,0.0,-1473000.0
2025-03-20,369000.0,5.29,0.127381,207757000.0,369000.0,0.0
2025-03-21,10016000.0,5.32,0.006604,217773000.0,10016000.0,0.0
2025-03-24,-12499000.0,5.51,0.034706,205274000.0,0.0,-12499000.0
2025-03-25,-1703000.0,5.72,0.038823,203571000.0,0.0,-1703000.0
2025-03-26,-3919000.0,5.73,0.002487,199652000.0,0.0,-3919000.0
2025-03-27,0.0,5.58,-0.027547,199652000.0,0.0,0.0
2025-03-28,-2984000.0,5.18,-0.071698,196668000.0,0.0,-2984000.0
